sampleid	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
41.9874.0530	-0.3730527950445282	-0.012831123127842944	-0.011936496395162642	0.14089099376278905	-0.051870210175914644	0.0511002720281377	0.001547662241209459	0.14621931349143533	-0.0016663009271128918	0.0027108142493115417
41.9876.0530	-0.41783131807365415	-0.04674795400485362	-0.026437779446552203	0.21283321855720666	-0.09231651399078354	0.030373681070330574	0.03799544445915557	0.14268354325648339	0.012180136797446457	0.011528235711210444
41.9877.0530	-0.3940191878352471	-0.047965402586327345	-0.01498199580578357	0.19818124315916869	-0.0710179125074211	0.03846528876569183	0.06586080537704186	0.1736399670488156	0.028521326621594664	0.0022985046362522395
41.9878.0530	-0.4003622025810066	-0.10554400490647692	-0.017831884387619092	0.192810108559506	-0.1016520277800497	0.05493323581947494	0.0760345048741595	0.14161944021138076	0.021033568495482054	0.02636578997233641
41.9880.0530	-0.3385497675393265	-0.06348694822356857	0.00854114511705251	0.1608463469486394	-0.07729689282093614	0.03172820071876958	0.02332497332534536	0.18184079014070054	-0.003791278161292237	0.0642240368629937
41.9881.0530	-0.3711167998218715	-0.013028240043580734	-0.010581823737362755	0.2058670840950553	-0.068639486942922	0.034598458325661996	0.010231687777664056	0.17969584612559794	0.006471415080441066	0.021475207807993158
41.9882.0530	-0.36181219739947484	-0.07342147852709976	-0.021028697886631177	0.1553331493023319	-0.0662521239731366	0.08294496192387214	0.04788443217215068	0.14858008153193214	0.014429296478994418	0.06514861385461138
41.9883.0530	-0.3945312022324518	-0.08454243236866063	-0.01807043122171423	0.19237487257888417	-0.10080105695547244	0.04859929347061286	0.06858286543426609	0.16465213123504377	0.013792243903194456	0.03500050718147805
41.9884.0530	-0.3734794085482178	-0.024335686675178887	-0.018021248825127907	0.189653484153793	-0.06955891853328992	0.04291528841667715	0.020132280648922713	0.17701314768627038	0.00567757593272563	0.030274073564269068
41.9887.0530	-0.35711893427606684	-0.07699285218920261	-0.014937566063859183	0.18631512810746714	-0.06376445311604562	0.06773352363150847	0.04732482689368363	0.16619221202343062	0.012844125867125144	0.08567881263124655
41.9888.0530	-0.3250691518187025	-0.04319570120976881	-0.019402809961212922	0.17035378922385047	-0.08739823451870192	0.07566636690317974	0.030654511039916173	0.1624069043475502	0.01815270434550408	0.1145481617412062
41.9889.0530	-0.38785206074553863	-0.08247829370626263	-0.03418780533337625	0.13075070128458152	-0.07664457561216902	0.04778261277130202	0.05825971192065985	0.10257331074081995	0.003744412890274104	0.049735491776495645
42.9871.0606	-0.34930722055620117	0.062435697386288534	-0.002643856744698552	0.016034402102962024	0.0028377176073645467	-0.024701876734327825	-0.07228542685254863	-0.04405154344667351	-0.0323161777837636	-0.04877021803370705
42.9872.0606	-0.3930786789170096	0.03232589975289127	-0.020850567237480314	0.05566681222270107	-0.0166412012531641	-0.029707425541464313	-0.05902942390812368	-0.064953677289657	-0.03105043679595483	-0.045692466079759
42.9873.0606	-0.4159265813507759	0.004152443386809702	-0.020367682499996115	0.05080653546152488	-0.02666319194571003	-0.016837294094696757	-0.03918021702550088	-0.05936437555972977	-0.013053984629344376	-0.051898777518609766
42.9874.0606	-0.3846191422146529	0.030646087625241403	0.0051331000335836765	0.05347251761414756	-0.016745431930847515	-0.04197465327248529	-0.06012845157594214	-0.05414007447454081	-0.027309706474077475	-0.02787482469406692
42.9875.0606	-0.3074559993573764	0.0892848900876713	-0.0015813666138431988	-0.05088868320654934	0.022220180127991106	-0.03866820361526422	-0.047572629899066084	-0.018420004731726915	-0.038533129263694656	-0.05450614863170058
42.9876.0606	-0.3898020188235974	0.021134806537857473	0.01471942366598324	0.05386371158865914	-0.03098047657749702	-0.04171381193212202	-0.05455134440158696	-0.04718453179366884	-0.017120270302590748	-0.04534030254360387
42.9877.0606	-0.40867434876308323	0.010891824248147339	-0.0042656985105016905	0.08526440952714688	-0.03010709874041124	-0.05184517207494979	-0.03897253565628703	-0.042480036412878154	-0.028210697227506087	-0.027622395474049117
42.9878.0606	-0.3988995111744789	0.013639364106271706	0.02486511785579871	0.03059361635950655	-0.02319467230941156	-0.07262153438988408	-0.05290912116007959	-0.07667491061459882	-0.010205026769029912	-0.006826191711097456
42.9879.0606	-0.36647156737344894	0.03266598101539082	0.008686246767946118	0.03368136688353375	0.0030550042312845124	-0.03359877001135174	-0.04449166454172257	-0.04002766386647157	-0.034764471553605264	-0.03975744829279933
42.9880.0606	-0.39165097088517903	0.010198028290161736	-0.0052884294512092	0.0791258801798049	-0.01781970692189291	-0.03181318251069121	-0.060807829688429335	-0.039466299505470655	-0.028975329860224743	-0.037149541552369436
42.9881.0606	-0.3727309062160613	0.02635774105958718	0.03999957735420683	-0.009328471230031164	0.013244953494317157	-0.06767191278713258	-0.08262444102154051	-0.10616693047582254	-0.00435806577699313	0.021882756636069683
42.9882.0606	-0.3685133941870907	0.026814377078262713	0.044353105752946945	-0.01419956392743915	0.022654404118614083	-0.09194530975807604	-0.09187572243829063	-0.12735764396881155	-0.005359857758199641	0.017624331782928594
42.9883.0606	-0.35776294280502124	0.038620223715222265	0.03744905649013517	-0.04851483826148344	0.007932091514413597	-0.07298531669611862	-0.08499469572982418	-0.11656370362871013	0.003404219958966182	0.018282789446905777
42.9884.0606	-0.3983415081660146	0.04728468955954136	0.005064191754096426	0.014316095966128095	-0.00957238788657639	-0.0829808194317114	-0.07230962846691572	-0.111376833166146	-0.007169088894195723	0.02111929341960856
42.9885.0606	-0.37064395818654977	0.05678338232828442	0.023938457419790678	-0.008329133696694963	0.011905764330780612	-0.1242816435518175	-0.06119181904373622	-0.1109075652212646	0.011736347845224161	0.008438848986182646
42.9886.0606	-0.33579402181280094	0.0796771146817453	0.032728237833691436	-0.05524760159008423	0.008413780176425372	-0.10194255024716325	-0.09698843139344632	-0.10548988712693562	-0.008029392301600716	0.03810675742350548
42.9887.0606	-0.31902550378617645	0.10406158888944526	-0.0003047031484278767	-0.03436765870421346	0.05119134340762238	-0.10254538202214653	-0.08795297691868312	-0.14986230160496508	0.046261172720633126	0.07261409837405167
42.9888.0606	-0.31341741883508945	0.10244923280474218	0.02261714263963098	-0.03980383134457871	0.03370275209838296	-0.08941809466645548	-0.09291449848869746	-0.08797688386712293	-0.03248922453383806	0.0398666797880879
42.9889.0606	-0.36311295099168106	0.044405000313758644	0.02342664066723727	-0.03168657532767412	0.012526283922014216	-0.09623668767423951	-0.064904518944031	-0.13791619930433158	-0.006231386616058918	0.02610084059068591
42.9890.0606	-0.32716326889991687	0.06930560770478245	0.04013247833195718	0.01049963324358443	0.018814523193363696	-0.10793666938124882	-0.1302462083410748	-0.08334608052219293	-0.01270167500580925	0.04546236069521977
43.9871.0611	0.36833968517998916	-0.156519331753694	-0.15115246782492542	0.052578098668722505	-0.09818152774599492	-0.11500035197212809	-0.048683564435680185	-0.03938837427059673	0.07653531996823117	-0.0535075745618882
43.9872.0611	0.21100255654285072	0.18959970934350598	-0.11774378615030395	0.07747778003310397	0.056367870202052285	0.05379745156706041	-0.06555882290508698	0.014048745050696655	-0.037747617041122714	-0.23120836209193257
43.9873.0611	0.2523710501639867	0.2221276176943867	-0.004771541248888887	0.0966931645858727	-0.041674428210711725	0.10884674092389937	-0.08642431756097142	-0.07117801518640383	0.16360238620471695	-0.07668842239832817
43.9874.0611	0.013295472727969765	0.2602748517075046	-0.047772010138715064	-0.047471779793483077	0.08743288505948944	0.02158902156714871	0.007261973868394829	0.03046439658325355	-0.05574072947328128	-0.04230844856539589
43.9875.0611	0.29121175328066784	0.04730991335069088	-0.09290442367422108	0.08547324406091059	-0.07731979798540475	-0.025359680726414712	-0.009164493666510617	0.005345208734359821	-0.02346905056768405	-0.15161833083393558
43.9876.0611	0.28225660701721933	0.1011938901532686	-0.06331245631978252	0.031141105738713495	-0.08595119773751576	0.05594592142905823	-0.016993550661818197	-0.03134975210465536	0.20369871157668018	-0.02936007013291176
43.9877.0611	0.13332023652439315	0.22511883453201037	-0.025574615090448335	0.060505078507855005	0.08854976370233937	0.2040786497115916	-0.0997686469561606	0.004968115878045617	0.052922922331269835	-0.04397669262606994
43.9878.0611	0.23125400644360614	0.2896989575485392	-0.1598382351853845	0.0724237036884383	0.05778746982875533	0.06778804153063099	0.02458624169868819	-0.009886326439154037	0.2093122429019934	-0.08612893015869973
43.9879.0611	0.23934008466263892	0.2584424580103309	-0.14309184619163504	0.04251218902709421	0.011391737593718263	0.09028480012824618	-0.04126269046580343	-0.013054489592038943	0.14003766797136152	-0.13475274732624506
43.9880.0611	0.19682865137949854	0.2529849876762717	-0.07545440318166122	0.07636976217475194	0.03167725423901401	0.19999257772993045	-0.10581292312111497	-0.051714146129945966	0.05942062705623942	-0.011496906861706131
43.9881.0611	0.215030347099132	-0.08206505185027482	0.2492048062831617	-0.021685132801410538	-0.04467091130767613	0.119851984078129	-0.08141177251046536	-0.012579061700283844	-0.006119265572288025	0.061100396138936475
43.9882.0611	0.010639765318490486	0.08493400172852113	0.10333888072028724	-0.10646381517778095	0.04265209755484596	0.05154430904899902	-0.24650199852043872	0.04407109618988642	-0.025885627948047937	0.021537312318824612
43.9883.0611	0.2830772447075976	-0.2159100301783495	0.19772367142166247	0.04294179596441755	-0.1693883105012023	-0.05665339216620021	-0.016471384679156757	-0.013140000875885188	-0.14565559022797722	-0.19671831038146764
43.9884.0611	0.14417272006080634	-0.05160769650506509	0.23420948446217263	-0.04673997673424568	-0.08691346473547715	0.07281887916305445	-0.04537088505125206	0.022063449571462387	-0.007932200110107377	0.008764141721388577
43.9885.0611	0.26935735748875783	-0.10425504658030736	0.27365222668449324	-0.0019024078568711978	-0.0816821926810351	0.046870350622014535	-0.042266288713695505	-0.01099547502619696	0.04148291167770452	-0.01889818024244901
43.9886.0611	-0.0531973277422273	-0.0077329056816427735	0.09485119925462163	-0.018530682307203086	0.07509072170132441	-0.045174837224855324	0.016933127787631612	0.10019608111307136	0.025538331784486643	0.03679655492944795
43.9887.0611	0.08016919351784493	0.07638705932710466	0.18896034163856015	-0.05362685443377637	0.07045311476097563	-0.008117631547920853	0.11209218006930817	0.0372531139123468	-0.029739355225571973	0.008074751168268493
43.9888.0611	0.10670786977856812	0.02722167361853598	0.18769339330403853	-0.01565288615973301	0.014018700862810162	0.07455910316981676	-0.05265718498640782	0.002230391216180866	-0.037137334138791916	0.013285029997384708
43.9889.0611	0.20926140532866633	-0.09639287507130986	0.11352171246935573	-0.026159065968217644	-0.09528139450998653	-0.02790052258098337	-0.16511152638229606	0.0051843000615053965	0.13437980232154978	0.05004744748266484
43.9890.0611	-0.012596909791299024	0.11108115849212542	0.14522834348682323	-0.07674002629305769	0.08201701792338975	0.005653569451942629	-0.14380541029748822	0.02525864153105155	0.0071328598967400555	0.003811973795974316
44.9871.0614	0.10356538647390448	0.276658218720245	0.040495344568880605	-0.07578946216544537	0.04124883036187361	-0.06848149368228904	0.0011318615999656798	0.0854365085281836	0.03247447533262595	-0.05524041658906167
44.9872.0614	0.2936325132914501	0.009013228065646011	0.03556692066315009	-0.08035290984989511	-0.10071223071065213	-0.1514440023499456	0.054077153362472846	0.06088465632812164	0.1924457180559629	0.06158464361551657
44.9873.0614	0.32148843660371	-0.03090314849240252	0.00710602963074023	-0.015892289182644386	-0.11127557469874239	-0.10359041074293253	0.003102621835623632	0.06318592079344697	0.20289740609740511	0.03888038140901343
44.9874.0614	0.1314975165597502	0.2626739887658541	0.06105373660772274	-0.10573935463859115	0.0026133486347601842	-0.0772215163886838	0.03176550477091346	0.06339931575325618	0.032512612913518445	0.019686976636393735
44.9875.0614	0.04897184749270291	0.2832262886398314	0.03683710948199492	-0.114290350710741	0.044766697772553814	-0.1369008979468824	0.029146480743054728	0.07630095050785936	-0.006031090471171688	0.04873542345822345
44.9876.0614	0.1891858762994163	0.2598921479115065	-0.06140604355363835	-0.005130302687615458	0.05717649504129806	0.03124902932746465	0.0011627111703143092	0.07957997542858289	0.13109710345699652	-0.14398320395482037
44.9877.0614	0.02419601926055332	0.26994988468606695	0.006553593096765307	-0.1166919622919945	0.11772312357613454	-0.10296017368786597	0.015454050879852285	0.06011143973240933	0.04195863982691139	-0.06836373290746182
44.9878.0614	0.2236040185769592	0.27211971517823996	-0.10951278661263768	0.004470348514653416	0.044614324662141554	0.03461105574924547	-0.0046789115117002655	0.06900464698636255	0.14760090713622626	-0.15366340213742213
44.9879.0614	0.14351776184626763	0.28481773731668275	-0.028499821674463917	-0.0797466156875799	0.07354304387068059	-0.028882071351896486	0.039370153945937805	0.08030696299594738	0.11057017905716846	-0.11945994912929
44.9880.0614	0.20700519402470438	0.2553308590449392	-0.09799204413908384	0.05294844313693045	0.08667405194004842	0.04275097315533166	0.01781882766723311	0.06372082893234142	0.15167244579648773	-0.12911411881037843
44.9881.0614	0.1932302538258448	0.06385800373922251	0.17239804867660813	-0.15587840688571986	-0.11962846154542973	-0.035625883105369016	0.07145647060327909	0.016753854907360036	-0.14812069007628087	0.16194563447250795
44.9882.0614	0.10980024215818734	0.15917443073329632	0.17195720387251764	-0.11317276700278574	-0.05658440109931723	-0.16175695956321	0.16165927964467877	0.02366115445843792	-0.04956773954344835	0.05727309603845315
44.9883.0614	0.2538499606603855	0.014323475333066571	0.20122006769080222	-0.10604057623477625	-0.19317664649300031	-0.07333697779633089	0.07571575422909445	-0.03778961582149273	-0.046591368775972	0.11324509712267482
44.9884.0614	0.16387558976677769	0.11839487248303535	0.16648327140542876	-0.1696571890756087	-0.06060533552803407	-0.0837330106570883	0.12690756583685192	0.059513631368244974	-0.0992263393600986	0.11475973093651438
44.9885.0614	0.21577554473743008	0.07537091529439298	0.17593019788718897	-0.1703621944802157	-0.13846891244301593	-0.13281209745859757	0.16210066321163377	0.061819581118075104	-0.05798215226991109	0.08192325306312238
44.9886.0614	0.22448117588836294	0.09154669490258026	0.1386049239040465	-0.11960617108949935	-0.13486567400299584	-0.15766140343951343	0.20697706213790823	0.03190467571349688	-0.013966987625409552	0.13155978483635508
44.9887.0614	0.2852743959062979	0.005018221442079373	0.04105774487111155	0.10242972816804613	-0.13524647793664407	0.009403535187099984	0.0781886431138754	-0.0631048401277274	-0.16032936045307453	-0.1426170707695947
44.9888.0614	0.28399110389365934	-0.09243805900909925	0.20140320504584847	0.09622555023031058	-0.2084698339687647	0.07802942420178725	0.0287095928675364	-0.13274305613743315	0.08887291752536705	0.06561675642575157
44.9889.0614	0.20225743472043153	0.19531657308389	0.1469177132153523	-0.08936490418086418	-0.11715789234582505	-0.13120196992722374	0.21466496236414856	0.024841628140897062	-0.0017964538313048524	0.05117249417355881
44.9890.0614	0.36265336841460655	-0.05077211400551189	0.09455700134748213	0.09670222122915584	-0.21771744748253088	0.08555020429610037	0.04130053741963627	-0.16551367101692832	0.040141372984818124	0.10633058762691137
51.9939.0613	-0.35910674430402645	0.0017216087131598492	-0.015731832919693545	0.18488114392103577	-0.046547633643700036	0.030031143489362155	0.02867519025787996	0.16966852008772076	0.030368997461804603	0.033599432003766576
51.9940.0613	-0.3933827543519265	-0.08701419861645257	-0.01609640755315099	0.1843698811018289	-0.09755396929944643	0.027240980041096388	0.07644875172936708	0.1747878606835369	0.027785799041663426	0.04795378622687455
51.9942.0613	-0.4046257851296571	-0.03425384707283693	-0.028963210319209717	0.2275342364173671	-0.07599408946146796	0.03736227840281011	0.04015170080069453	0.14935992750393673	0.020249017347360003	0.03360318445350556
51.9943.0613	-0.4137452720352365	-0.046199089549239826	-0.018790077240225286	0.2180677939924348	-0.051434311374854415	0.03903567402139297	0.020175361227675277	0.13439119881585376	0.014114823079668819	0.041466017998090195
51.9946.0613	-0.3481892960937611	-0.004019402482807572	-0.022981005667068597	0.16135313051744846	-0.051331225820076265	0.08570530600565077	-0.012387472960645282	0.13723841323925423	0.01523573951834754	0.03835000408335773
51.9947.0613	-0.3862861439340121	-0.07116318338159515	-0.027674156218193278	0.1725798868695824	-0.08723603776943036	0.018639753137715064	0.07269117904230953	0.16425516401572157	0.018958032893378624	0.046754103465488715
51.9948.0613	-0.4011050003087529	-0.018980899874514057	-0.02180505347208204	0.19739568633325574	-0.057235870476203994	0.02792391056777685	0.008470215237136954	0.1399327365620307	0.012878597894017144	0.05748863616749312
51.9949.0613	-0.37082514051660714	-0.06151857944246643	-0.016868679702671502	0.15432793652863624	-0.08860892984692217	0.04047922273377759	0.022525474562903783	0.14629548161679168	0.0011630872477653774	0.05860774182037584
51.9951.0613	-0.399261921720074	-0.06565296350282811	-0.06294912462351734	0.17928514521371616	-0.07497959801883905	0.039002898068001675	0.062402885358414324	0.13506922114363468	-0.020703806687244475	-0.028566575385568754
51.9953.0613	-0.40595184016066405	-0.04778388771809343	-0.012775215355058756	0.19428398988853637	-0.05277157544338654	0.027767192041236288	0.023617016209464294	0.1453997167605645	0.0044443015855447155	0.018622085912885843
52.9941.0620	-0.42042491745926625	-0.07695249811731307	-0.03537457448303677	0.18141314252767288	-0.0809849646250853	0.033506838666447686	0.033420416384434805	0.08746252742369154	0.011596367752743635	0.06688675923618057
52.9942.0620	-0.4015983314087553	-0.025931871926901193	-0.013803049666767448	0.18526616703546717	-0.05231468321967938	-0.0008602987167240514	0.031689309037899814	0.15402036199812227	0.011796120601760472	0.010952507818262507
52.9944.0620	-0.38320997761810005	0.04182523773745113	0.029997592267068256	0.011296599061852272	0.004576677806678109	-0.11450147485841662	-0.057307151879886435	-0.09818948377405654	0.016979512430717054	0.01714639665499717
52.9945.0620	-0.3946424117622149	0.04967542627484189	0.007580361238196727	0.012465197821805524	-0.006041817094920348	-0.10873560375358035	-0.06228613415985601	-0.12688729221818643	-0.009041087061566694	0.024053325554234735
52.9946.0620	-0.39751115712821383	0.02703829087076356	0.022773253510037814	0.007442442752832324	-0.006953129806072093	-0.08917656910071195	-0.07555793510590662	-0.13150560789108043	0.004319501640825989	0.01695609437336069
52.9947.0620	-0.38799088624741634	0.0437368676941681	0.009975407752725297	0.008465974273702322	-0.003157372747246258	-0.062079915257859476	-0.0785510380545697	-0.10323009405574377	-0.007315705160073999	0.007623574637879597
52.9948.0620	-0.3802554658474385	0.039784147188913266	0.03181312621450563	0.006223566554890225	-0.0021782667649712165	-0.09219834447178411	-0.08853522726408514	-0.12737649779556864	0.0013689745410267824	0.01726447871124738
52.9949.0620	-0.3127168165271362	0.0648220346810834	0.07404433022307207	-0.035554084477645194	0.03815419411523595	-0.09905452479110936	-0.11497607191700007	-0.08397388889899597	-0.007988909964662984	0.045380042563931695
52.9950.0620	-0.4042376195684474	0.032399685333330874	-0.012160342036198622	0.023180267999772446	0.0035082374897643003	-0.12672605661819203	-0.018421984800852196	-0.10169674763014376	0.04034071905997602	0.005019269582050068
52.9951.0620	-0.35943171155106823	0.031143669072524513	0.020584793076368867	0.020762539126110546	0.016005207374417407	-0.1100310826397757	-0.11044419643644333	-0.11022984895167003	0.02493827279556385	0.02514661301828869
52.9952.0620	-0.3606518881071725	0.04661239818148772	0.043866240305151336	-0.027594817068483435	0.0045599574215112034	-0.10046540728669316	-0.09738537924803413	-0.11075603820649285	0.0010250506153332338	0.03939720122775279
52.9953.0620	-0.3508680989632541	0.07679494532559195	0.02719266435401755	-0.03786116302956288	0.018000842648364997	-0.13881251105272668	-0.05154514116071188	-0.09445400020145606	0.008938861484704444	0.026453924690067396
53.9940.0625	0.25285780507794015	0.04740825473379453	-0.013460213717884008	0.04815595170201647	-0.022080430537186328	0.06553324610852164	-0.03654831322827199	-0.022471363618345744	0.00984192273427295	0.25357954301316327
53.9942.0625	0.13877929894529034	0.2931421301403907	-0.05622831284242297	0.05513828785296009	0.04365146502823934	0.12054612142900935	-0.04281995369010942	0.01712930762904997	-0.0085430373199641	0.04482060033711362
53.9943.0625	-0.018603616896529566	0.26616087352016465	-0.04851144586145901	0.03636067055039709	0.1193322579106319	0.07076877354298562	-0.01695105667071958	0.015172927866569857	-0.046334357857435456	0.051155346269093536
53.9944.0625	0.3315352743593231	-0.172398558996907	0.12783620713752358	0.06164193194996278	-0.17821369211925747	-0.07674007319215555	-0.009551607043152999	-0.05293141516699259	-0.07357837665900294	-0.11799588333787107
53.9945.0625	0.2928179736580251	0.1103182075883255	0.002754416068146699	0.05994331549126959	-0.12281721566457299	0.043728765101529295	-0.02606029535110354	-0.017836573820482638	0.160523709365758	-0.04086296362170744
53.9946.0625	0.34556179439920653	-0.1343559391352803	0.0782646224387167	0.07914617579487829	-0.19782034439885576	-0.04943833972740249	0.018587304768344266	-0.08478497339771988	-0.11754760519842408	-0.08318355283684922
53.9947.0625	0.16627596367110015	-0.09868083012985301	0.2815239767322881	-0.08138275907402864	-0.1648722405954114	-0.00804908296964497	-0.12490525041906553	0.05137472632686283	0.0024089074268271687	0.0250786204074143
53.9948.0625	0.1344809687362731	-0.028314415635441303	0.16007051720763152	-0.1005424393089817	-0.06345632285066771	-0.0426934439927732	-0.152992066348196	0.13706476396974293	0.11878039403745669	0.037897512868931685
53.9949.0625	0.1188161066295136	0.19552791991986038	0.10473766417410807	-0.1014344894951211	-0.024588626917362133	0.004828542593005048	-0.14620080123902096	0.06869986444568664	0.0023223780182493143	-0.011582147754825085
53.9950.0625	0.24116476774103018	-0.0681739829216174	0.18613559417813613	0.016700589659385614	-0.10583521508205564	0.037333775550063515	-0.008110947001875014	-0.028866067703620223	-0.02036819069650664	0.0721753076578516
53.9951.0625	0.2939139398860457	-0.0250650054437809	0.11793999194341935	0.07162957866950809	-0.12514524140260613	-0.00011769821502069565	0.01408262204950452	-0.050433836833593024	-0.1326328675214845	-0.12842519769902971
53.9952.0625	-0.046240330655311725	0.16293218778506238	0.1456942208017996	-0.09023964439800587	0.042882689066780166	-0.08366974422452263	-0.12205170403602646	0.03480083277887908	0.04053471695412886	-0.008462620811524836
53.9953.0625	0.17880583801659924	0.09650553175442135	0.19623382815597765	-0.09576104526553461	-0.09925154603072	-0.03188809573234196	0.067768743550796	-0.014150151508499185	-0.02857214816860587	-0.019578768422830482
54.9939.0628	0.09021683065381998	0.3075559257016298	-0.03990935448962943	-0.04739471071745532	0.08347603729112274	-0.0009520596486122833	-0.009255567293373634	0.07781314625957683	-0.03699585144717692	-0.003862891433939766
54.9940.0628	0.03201645563376881	0.2625200153726533	-0.011011929643374652	-0.04654383670649471	0.14752765214353628	-0.0005807317919004162	0.014197939619436353	0.08829608729129465	-0.05800519610885129	-0.0031522468711320723
54.9941.0628	0.03588364659253619	0.3029337359087557	-0.00393921154447895	-0.05213971496010514	0.09337185523592736	-0.021208681501522435	-0.039467765560123436	0.0881763806469044	-0.04538834224402473	-0.009546191881514782
54.9942.0628	-0.014111594692779145	0.28329324957227753	-0.033654840506943756	0.003534302181248161	0.12556964063614137	-0.006532221325262258	-0.010203720500434176	0.07363686144937415	-0.04549263380556759	0.03984822942716956
54.9944.0628	0.2540117928096628	0.02333486203682202	0.015237760723695195	0.11239209022700923	0.11362395726963916	0.07391405344051917	0.00355543620604752	-0.09307876345795839	0.2305067354777888	0.07760278909777527
54.9945.0628	0.24303244330551366	0.14194337964758785	0.11760798438413006	0.06434294711705713	0.010896845534999023	0.012548975073922313	0.18992552143345418	-0.08335303987131397	0.20391812883647775	0.037733417420477255
54.9946.0628	0.30750316724126	-0.006883828152988973	0.08714567661054955	0.02567839378186786	-0.13083265211178718	-0.04778224034644663	0.13439709749110748	-0.0031920117276815828	0.1432615736744243	0.020737453372141855
54.9947.0628	0.12804849126659748	-0.08670494280530952	0.24726435163214122	0.06676247503333145	0.2647915504348796	-0.01790650582699827	0.11221947193673386	0.012678286625944533	0.02115701191842258	0.07100312739425839
54.9948.0628	0.23124833687929944	0.19915898048516817	0.13989916370244396	-0.0411446128753306	-0.09483084569907227	-0.026633514929257054	0.1615142155005504	0.006351022921503909	-0.0005715362118021782	0.05281030559303984
54.9949.0628	0.10400182052661829	-0.2330277000271811	0.17092114718328172	0.10826687989530549	0.3520684830209093	-0.011520960955112068	0.12642585032980644	-0.0005514897398095408	-0.007423559198969044	-0.053532198301539116
54.9950.0628	0.1387312315807067	-0.20003125750325906	0.12146084488392583	0.1437382133956162	0.3342077580019604	0.032055862030227276	0.10261973663193517	-0.06935421560881132	0.03980581996465243	-0.015935415072781768
54.9951.0628	0.17134271347426863	-0.16382905474259932	0.2047395219626321	0.13735730683560263	0.26413468269695056	0.06260299358455888	0.1162840469734581	-0.10081700974435907	0.13940244514617295	0.11861561474142616
54.9952.0628	0.24745349534829003	-0.2368700525780242	0.13643278930430658	0.16332930632890788	0.2369283947725646	-0.06409607041256267	0.15443009144750763	-0.06239394792769655	0.08513340113566334	-0.023566115508729033
54.9953.0628	0.2721935034352553	-0.2652287456014509	0.12800868925475514	0.11846044585410898	0.12893725175453813	-0.06286423226551895	0.09780514878893849	-0.10478285481302149	0.0072820603822195615	-0.090741952202731
61.9970.0627	-0.4140335982036872	-0.041151980025916066	-0.03246209152346174	0.20355579915561528	-0.07314411516019818	0.03774691450254612	0.040498122547097865	0.1450991184619387	0.004122127152670944	0.008599033854606855
62.9966.0704	-0.3867244020835454	0.040427767865466105	0.007091084093598654	0.02137404976283437	0.019375588662261405	-0.05743269657927224	-0.05999581775272708	-0.0940351942375911	-0.016433048166814682	0.019921196078777237
62.9967.0704	-0.4048511479939766	0.008906528563918218	-0.0032611222739865383	0.048628803287772034	-0.019850932266128617	-0.06041178400962162	-0.06043844745674475	-0.1034770431862719	0.0004787310348711327	-0.00034558441807350124
62.9968.0704	-0.42264753524776566	0.0021171983524975618	-0.017059118684087753	0.06154108549438627	-0.02964341714353564	-0.04870859026637924	-0.02586213483543309	-0.08335818767670189	-0.0022592244727950026	-0.0008595976587716724
62.9969.0704	-0.39750566764806733	0.04412194190230716	-0.005325904342271259	0.029340645637749102	-0.0041184955964859524	-0.07973190654251289	-0.07272604242974634	-0.11745064478002928	-0.013086924569647431	0.013932834171613426
62.9970.0704	-0.40951039544896506	0.0069777674875539765	0.009964069529869439	0.04426888656442978	-0.0001927372212933606	-0.04680539400100726	-0.05140134196046163	-0.10106088746726462	0.0017881734597085328	0.00573938499126605
62.9972.0704	-0.39483347095905136	0.03551221298704917	0.008822219025065643	0.02894468324592986	-0.002286348003339017	-0.07187454360944286	-0.06931286703347915	-0.15270839622364085	0.022488089543001147	0.048983272730360725
62.9973.0704	-0.4075939093189746	0.012595527083682388	-0.027590486206584688	0.03425874985750104	-0.003683523680768871	-0.0747848153351326	-0.03155203180604704	-0.13970293684378915	0.05162620145715156	0.050139600410558975
62.9974.0704	-0.4265885846671305	0.010463177763203962	-0.04961496997602615	0.06323642242928813	-0.011834081108634513	-0.04936986312383441	-0.020655809032500003	-0.13063946754187647	0.040858018707566425	0.024926591049189786
62.9975.0704	-0.38761722598171455	0.01923334190056249	-0.008430922597241812	-0.01575547204947843	0.010614577095600037	-0.0758741235031904	-0.044648167121690154	-0.16705648123269543	0.05849763769472435	0.04545131451195248
63.9966.0709	-0.028395927440671508	-0.029142530707731693	0.1652834228890585	0.0335885202272508	0.2508719450963059	0.05834603490175823	-0.039337308018314844	0.06861248445662449	-0.019813928236791088	0.051420686514942165
63.9967.0709	0.3193152190706851	-0.17389382186075117	0.11914528200689561	0.08869952379026677	-0.16189265811510384	-0.048578096633686806	0.029476267240299347	-0.0974335685094701	-0.1127143869622169	-0.025377361702682504
63.9968.0709	0.2253477251254479	0.027117144681161734	0.12272176988154597	0.07399496042148646	0.0718650848390607	0.036404392818644146	0.05329661003128881	0.042642928230861556	-0.07671801585911174	-0.16436749661987937
63.9969.0709	0.26659704870615736	-0.1887727946508884	0.1843765784771741	0.07178458722517418	0.08829353816190022	-0.09603216692531379	0.06510834284536905	0.0007474932249693513	-0.0016565382827154226	-0.09009488472129995
